Activity ID,Type,Status,Progress,Created At,Media Title,Episode Length,Popularity,Average Score
260450455,ANIME_LIST,watched episode,8,1627427447,Re:Zero kara Hajimeru Isekai Seikatsu,25,453697,81
260106825,ANIME_LIST,watched episode,8 - 10,1627370316,Bishounen Tanteidan,24,42340,69
259947669,ANIME_LIST,watched episode,1 - 2,1627342768,Shiguang Dailiren,24,112243,86
259823911,MANGA_LIST,read chapter,150,1627325351,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
259599113,ANIME_LIST,completed,,1627285049,Mashiro no Oto,24,40822,73
259599111,ANIME_LIST,watched episode,10 - 11,1627285049,Mashiro no Oto,24,40822,73
259402278,ANIME_LIST,watched episode,9,1627250902,Mashiro no Oto,24,40822,73
259385692,MANGA_LIST,read chapter,149,1627248832,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
259075272,ANIME_LIST,watched episode,7 - 8,1627198373,Mashiro no Oto,24,40822,73
258989773,ANIME_LIST,watched episode,34 - 38,1627181842,Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,25,557508,90
258899644,ANIME_LIST,watched episode,5,1627166376,"Slime Taoshite 300-nen, Shiranai Uchi ni Level MAX ni Nattemashita",24,101358,69
258499379,ANIME_LIST,watched episode,3 - 4,1627095399,"Slime Taoshite 300-nen, Shiranai Uchi ni Level MAX ni Nattemashita",24,101358,69
258337284,ANIME_LIST,watched episode,2,1627068342,Tsuki ga Kirei,25,126269,78
258117720,ANIME_LIST,watched episode,1 - 2,1627025947,"Slime Taoshite 300-nen, Shiranai Uchi ni Level MAX ni Nattemashita",24,101358,69
258091082,ANIME_LIST,dropped,,1627020444,"Sentouin, Hakenshimasu!",25,91823,68
258089982,ANIME_LIST,watched episode,6 - 7,1627020202,Bishounen Tanteidan,24,42340,69
257971883,ANIME_LIST,watched episode,7 - 9,1626997970,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,24,74212,70
257971863,ANIME_LIST,watched episode,7 - 9,1626997968,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,24,75522,68
257617642,ANIME_LIST,completed,,1626935373,Log Horizon: Entaku Houkai,25,56487,69
257598589,ANIME_LIST,watched episode,10 - 11,1626931798,Log Horizon: Entaku Houkai,25,56487,69
257135122,ANIME_LIST,completed,,1626853270,Bungou Stray Dogs Wan!,12,30921,79
257129852,ANIME_LIST,watched episode,9,1626852086,Log Horizon: Entaku Houkai,25,56487,69
256927305,ANIME_LIST,watched episode,6,1626817839,Mashiro no Oto,24,40822,73
256909154,MANGA_LIST,read chapter,145 - 148,1626815443,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
256610951,ANIME_LIST,watched episode,2 - 3,1626766449,"Sentouin, Hakenshimasu!",25,91823,68
256391462,ANIME_LIST,watched episode,5,1626731762,Mashiro no Oto,24,40822,73
256357462,MANGA_LIST,read chapter,142 - 144,1626727561,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
256052160,ANIME_LIST,watched episode,3 - 4,1626679133,Mashiro no Oto,24,40822,73
255946553,ANIME_LIST,watched episode,31 - 33,1626661810,Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,25,557508,90
255879253,ANIME_LIST,watched episode,1 - 2,1626652039,Mashiro no Oto,24,40822,73
255483575,ANIME_LIST,watched episode,1,1626595422,"Sentouin, Hakenshimasu!",25,91823,68
255375205,ANIME_LIST,watched episode,7,1626576516,Re:Zero kara Hajimeru Isekai Seikatsu,25,453697,81
255375152,ANIME_LIST,watched episode,1,1626576509,Tsuki ga Kirei,25,126269,78
255156483,MANGA_LIST,read chapter,141,1626545415,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
254923556,ANIME_LIST,completed,,1626506746,Hige wo Soru. Soshite Joshikousei wo Hirou.,24,149508,70
254923543,ANIME_LIST,watched episode,10 - 12,1626506745,Hige wo Soru. Soshite Joshikousei wo Hirou.,24,149508,70
254281567,ANIME_LIST,watched episode,5,1626399158,Bishounen Tanteidan,24,42340,69
253652221,ANIME_LIST,completed,,1626300061,86: Eighty Six,24,210819,82
253652213,ANIME_LIST,watched episode,7 - 10,1626300060,86: Eighty Six,24,210819,82
253565612,ANIME_LIST,watched episode,8,1626289234,Log Horizon: Entaku Houkai,25,56487,69
253301257,ANIME_LIST,completed,,1626245592,Odd Taxi,24,111830,85
253301249,ANIME_LIST,watched episode,10 - 12,1626245591,Odd Taxi,24,111830,85
253227799,ANIME_LIST,watched episode,7,1626233433,Log Horizon: Entaku Houkai,25,56487,69
252759504,ANIME_LIST,watched episode,6,1626162826,Log Horizon: Entaku Houkai,25,56487,69
252659993,ANIME_LIST,watched episode,8 - 30,1626145860,Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,25,557508,90
251531221,ANIME_LIST,watched episode,5 - 7,1625973814,Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,25,557508,90
251066813,ANIME_LIST,watched episode,7 - 9,1625901963,Hige wo Soru. Soshite Joshikousei wo Hirou.,24,149508,70
250865294,ANIME_LIST,watched episode,9,1625868646,Odd Taxi,24,111830,85
250739026,MANGA_LIST,read chapter,139 - 140,1625851409,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
250545499,ANIME_LIST,watched episode,3 - 4,1625816544,Bishounen Tanteidan,24,42340,69
250504262,ANIME_LIST,watched episode,7 - 8,1625809135,Odd Taxi,24,111830,85
250476302,ANIME_LIST,watched episode,5 - 6,1625804708,86: Eighty Six,24,210819,82
250454786,ANIME_LIST,watched episode,5,1625801180,Log Horizon: Entaku Houkai,25,56487,69
250407044,ANIME_LIST,watched episode,6,1625793637,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,24,75522,68
250407032,ANIME_LIST,watched episode,6,1625793634,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,24,74212,70
249988721,ANIME_LIST,watched episode,5 - 6,1625730318,Hige wo Soru. Soshite Joshikousei wo Hirou.,24,149508,70
249911282,ANIME_LIST,watched episode,1 - 2,1625717392,Bishounen Tanteidan,24,42340,69
249413427,ANIME_LIST,watched episode,4,1625643348,Hige wo Soru. Soshite Joshikousei wo Hirou.,24,149508,70
249386562,ANIME_LIST,watched episode,3,1625638609,Dies irae,24,28965,47
249360497,ANIME_LIST,completed,,1625634240,Bakuten!!,23,36076,74
249360478,ANIME_LIST,watched episode,10 - 11,1625634237,Bakuten!!,23,36076,74
249234884,ANIME_LIST,watched episode,5 - 6,1625613905,Odd Taxi,24,111830,85
248823030,ANIME_LIST,watched episode,5,1625548660,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,24,74212,70
248823025,ANIME_LIST,watched episode,5,1625548658,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,24,75522,68
248805812,ANIME_LIST,dropped,,1625545972,"Kumo desu ga, Nani ka?",24,111897,71
248712614,ANIME_LIST,watched episode,8 - 9,1625531484,Bakuten!!,23,36076,74
248314517,ANIME_LIST,watched episode,3 - 4,1625472392,Log Horizon: Entaku Houkai,25,56487,69
248170219,ANIME_LIST,watched episode,6,1625447324,Re:Zero kara Hajimeru Isekai Seikatsu,25,453697,81
247731538,ANIME_LIST,watched episode,4,1625384575,Odd Taxi,24,111830,85
247453946,ANIME_LIST,watched episode,3 - 4,1625341847,86: Eighty Six,24,210819,82
247379563,MANGA_LIST,read chapter,62 - 63,1625331972,Shingetsutan Tsukihime,,11867,79
247193168,ANIME_LIST,watched episode,11,1625298760,Bungou Stray Dogs Wan!,12,30921,79
247132217,ANIME_LIST,watched episode,1 - 3,1625287255,Hige wo Soru. Soshite Joshikousei wo Hirou.,24,149508,70
247102923,ANIME_LIST,watched episode,2 - 4,1625281824,Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,25,557508,90
246605809,ANIME_LIST,watched episode,6 - 7,1625197784,Bakuten!!,23,36076,74
246416066,MANGA_LIST,read chapter,60 - 61,1625169127,Shingetsutan Tsukihime,,11867,79
246156984,ANIME_LIST,watched episode,2,1625125050,86: Eighty Six,24,210819,82
246143230,ANIME_LIST,watched episode,2,1625122415,Log Horizon: Entaku Houkai,25,56487,69
246048762,ANIME_LIST,completed,,1625106090,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",90,62344,59
245967453,ANIME_LIST,dropped,,1625092873,Osananajimi ga Zettai ni Makenai Love Come,24,69673,58
245966956,ANIME_LIST,watched episode,4,1625092794,Osananajimi ga Zettai ni Makenai Love Come,24,69673,58
245881147,ANIME_LIST,completed,,1625081703,Wonder Egg Priority: Tokubetsu-hen,47,57231,49
245615930,ANIME_LIST,watched episode,2 - 3,1625036496,Osananajimi ga Zettai ni Makenai Love Come,24,69673,58
245511148,ANIME_LIST,rewatched episode,35 - 39,1625018743,Ginga Eiyuu Densetsu,26,65801,88
245410708,ANIME_LIST,watched episode,2 - 3,1625003771,Odd Taxi,24,111830,85
245312822,MANGA_LIST,read chapter,137 - 138,1624990586,Yahari Ore no Seishun Love Come wa Machigatteiru.,,17318,84
